MOH_PRO_ID,NAME,_ADDRESS,COMMUNITY,POSTALCODE,OGF_ID,LON,LAT,LTC_Telephone,LTC_Fax,LTC_Website,_LHIN,_HCRC,_ADMINISTRATOR,_LICENSEE,_MANAGEMENT_FIRM,SERV_TYPE,SERV_DET,_LICENSED_BEDS,_SHORT_TERM_STAY_BEDS_APPROVAL,_RESIDENTS_COUNCIL,_FAMILY_COUNCIL,_ACCREDITATION,_FLSA,ADDITIONAL_INFORMATION
3021,The Wexford,1860 Lawrence Avenue East,Toronto,M1R 5B1,127911417,-79.30345567,43.7439691,(416) 752-8877,(416) 752-8414,http://www.thewexford.org,Central East,Central East,Ms Sandy Bassett,The Wexford Residence Inc.,Not provided,Long-Term Care Home,CHFA,166,No,Yes,Yes,Yes,No,Not provided
2174,The Willows Estate Nursing Home,13837 Yonge Street,Aurora,L4G 3G8,127911418,-79.45862274,43.96548604,(905) 727-0128,(905) 841-0454,http://www.omniway.com,Central,Central,Ms Linda Burr,0760444 B.C. Ltd. As General Partner On Behalf Of Omni Health Care Limited Partnership,Not provided,Long-Term Care Home,For-Profit,84,No,Yes,No,Yes,No,Not provided
M617,The Woodlands of Sunset,920 Pelham Street,Welland,L3C 1Y5,127909285,-79.2853426,43.01741138,(905) 892-3845,(905) 892-5882,http://www.regional.niagara.on.ca/living/seniors/facilities.aspx,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Tracey Tait,The Regional Municipality Of Niagara,Not provided,Long-Term Care Home,MHFA,121,No,Yes,Yes,Yes,No,Not provided
3017,Thompson House,1 Overland Drive,Toronto,M3C 2C3,127909286,-79.34676838,43.7324815,(416) 447-7244,(416) 447-6364,http://www.betterlivinghealth.org,Central,Central,Mr Bill Trenbeth,Don Mills Foundation For Seniors,Not provided,Long-Term Care Home,CHFA,136,No,Yes,Yes,No,No,Not provided
2534,Thorntonview,186 Thornton Road South,Oshawa,L1J 5Y2,127909287,-78.89233485,43.88597355,(905) 576-5181,(905) 576-0078,http://www.reveraliving.com/long-term-care/locations/thorntonview,Central East,Central East,Ms Heather Power,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,154,No,Yes,Yes,Yes,No,Not provided
1064,Tilbury Manor Nursing Home,16 Fort Street P.O. Box 160,Chatham-Kent,N0P 2L0,127909288,-82.43044072,42.25876319,(519) 682-0243,(519) 682-2358,Not provided,Erie St. Clair,Erie St. Clair,Ms Jennifer Middleton,"Arch Long Term Care Lp By Its General Partner, Arch Long Term Care Mgp, By Its Partners, Arch Long Term Care Gp Inc. And Arch Capital Management Corporation",Universalcare Canada Inc.,Long-Term Care Home,For-Profit,75,Yes,Yes,Yes,Yes,No,Not provided
3001,Tony Stacey Centre for Veterans' Care,59 Lawson Road,Toronto,M1C 2J1,127909289,-79.16339073,43.78323082,(416) 284-9235,(416) 284-7169,http://www.tonystaceycentre.ca,Central East,Central East,Mr Andy Barros,Royal Canadian Legion District 'd' Care Centres,Universalcare Canada Inc.,Long-Term Care Home,CHFA,100,Yes,Yes,No,No,No,Not provided
2747,Township of Osgoode Care Centre,7650 Snake Island Road,Ottawa,K0A 2P0,127909290,-75.50384656,45.22187913,(613) 821-1034,(613) 821-0070,http://www.osgoodecare.ca,Champlain,Champlain,Lori Norris,Township Of Osgoode Care Centre,Not provided,Long-Term Care Home,Non-Profit,100,Yes,Yes,Yes,No,No,Not provided
2337,Trent Valley Lodge,195 Bay Street,Quinte West,K8V 1H9,127909291,-77.55773264,44.10290325,(613) 392-9235,(613) 392-0688,Not provided,South East,South East,Mr Bill Weaver,Trent Valley Lodge Limited,Not provided,Long-Term Care Home,For-Profit,102,No,Yes,Yes,Yes,No,Not provided
2773,Trillium Court,550 Philip Place,Kincardine,N2Z 3A6,127909292,-81.62054784,44.18148737,(519) 396-4400,(519) 396-9092,http://www.reveraliving.com/long-term-care/locations/trillium-court,South West,South West,Ms Debra Kraft,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,40,No,Yes,Yes,Yes,No,Not provided
M585,Trillium Manor Home for the Aged,12 Grace Avenue,Orillia,L3V 2K2,127909293,-79.42525869,44.62899735,(705) 325-1504,(705) 325-7661,http://www.simcoe.ca,North Simcoe Muskoka,North Simcoe Muskoka,Ms Janice Mccuaig,Corporation Of The County Of Simcoe,Not provided,Long-Term Care Home,MHFA,122,Yes,Yes,Yes,Yes,No,Not provided
2217,Trillium Villa Nursing Home,1221 Michigan Avenue,Sarnia,N7S 3Y3,127909295,-82.36358186,42.99847623,(519) 542-5529,(519) 542-5953,http://www.srgroup.ca,Erie St. Clair,Erie St. Clair,Ms Kim Vandam,S & R Nursing Homes Ltd.,Not provided,Long-Term Care Home,For-Profit,152,Yes,Yes,No,Yes,No,Not provided
2580,Trinity Village Care Centre,2727 Kingsway Drive,Kitchener,N2C 1A7,127909296,-80.4417718,43.4298057,(519) 893-6320,(519) 893-3432,Not provided,Waterloo Wellington,Waterloo Wellington,Ms Debby Riepert,Lutheran Homes Kitchener-waterloo,Not provided,Long-Term Care Home,Non-Profit,150,No,Yes,Yes,Yes,No,Not provided
M586,True Davidson Acres,200 Dawes Road,Toronto,M4C 5M8,127909297,-79.29840266,43.6960516,(416) 397-0400,(416) 397-0401,http://www.toronto.ca/ltc/truedavidson.htm,Toronto Central,Toronto Central,Hao Chau,Toronto Long-term Care Homes And Services,Not provided,Long-Term Care Home,MHFA,187,Yes,Yes,Yes,Yes,No,Not provided
2800,Tsiionkwanonhsote,70 Kawehnoke Apartments Road,Akwesasne,K6H 5R7,127909298,-74.68513367,45.00296462,(613) 932-1409,(613) 932-8845,Not provided,Champlain,Champlain,Mr Vincent Barry Lazore,Mohawk Council Of Akwesasne,Not provided,Long-Term Care Home,Non-Profit,50,No,Yes,No,Yes,No,Not provided
2711,Tufford Nursing Home,312 Queenston Street,St. Catharines,L2P 2X4,127909299,-79.21839419,43.15937611,(905) 682-0503,(905) 682-2770,http://www.tufford.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Donna Spasic,Unger Nursing Homes Limited,Not provided,Long-Term Care Home,For-Profit,65,No,Yes,No,Yes,No,Not provided
963,Tullamore Care Community,133 Kennedy Road South,Brampton,L6W 3G3,127909300,-79.7360271,43.68479407,(905) 459-2324,(905) 459-2329,http://www.siennaliving.ca/,Central West,Central West,Ms Miriam Mehreban,Vigour Limited Partnership On Behalf Of Vigour General Partner Inc.,Not provided,Long-Term Care Home,For-Profit,159,Yes,Yes,Yes,Yes,No,Not provided
2889,Twin Lakes Terrace Long Term Care Community,1310 Murphy Road,Sarnia,N7S 6K5,127909301,-82.36506496,43.00306843,(519) 542-9845,(519) 542-0879,http://www.srgroup.ca,Erie St. Clair,Erie St. Clair,Ms Cathy Mcintosh,S & R Nursing Homes Ltd.,Not provided,Long-Term Care Home,For-Profit,60,No,Yes,Yes,Yes,No,Not provided
2752,Twin Oaks of Maryhill,1360 Maryhill Road,Maryhill,N0B 2B0,127909302,-80.39356899,43.53641852,(519) 648-2117,(519) 648-2570,Not provided,Waterloo Wellington,Waterloo Wellington,Mr Ralph Link,Twin Oaks Of Maryhill Inc.,Not provided,Long-Term Care Home,For-Profit,31,No,Yes,No,No,No,Not provided
2656,Tyndall Nursing Home,1060 Eglinton Avenue East,Mississauga,L4W 1K3,127909303,-79.62744516,43.62834447,(905) 624-1511,(905) 629-9346,Not provided,Mississauga Halton,Mississauga Halton,Ms Patrica Bedford,Tyndall Nursing Home Limited,Not provided,Long-Term Care Home,For-Profit,151,No,Yes,No,Yes,No,Not provided
2809,Ukrainian Canadian Care Centre,60 Richview Road,Toronto,M9A 5E4,127909304,-79.51869603,43.68433498,(416) 243-7653,(416) 243-7452,http://www.stdemetrius.ca,Central,Central,Ms Sandy Lomaszewycz,St. Demetrius (Ukrainian Catholic) Development Corporation,Not provided,Long-Term Care Home,Non-Profit,152,No,Yes,Yes,Yes,No,Not provided
3018,Union Villa,4300 Highway #7,Markham,L3R 1L8,127909305,-79.31460398,43.86109502,(905) 477-2822,(905) 477-6080,http://www.uhs.on.ca,Central,Central,Ms Julie A. Horne (Acting),Unionville Home Society,Not provided,Long-Term Care Home,CHFA,160,No,Yes,Yes,Yes,No,Not provided
2951,United Mennonite Home,4024 Twenty-Third Street,Lincoln,L0R 2C0,127909306,-79.38807754,43.157599,(905) 562-7385,(905) 562-3711,http://www.umh.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Mr Walter Sguazzin,United Mennonite Home For The Aged,Not provided,Long-Term Care Home,Non-Profit,128,No,Yes,Yes,No,No,Not provided
M587,Upper Canada Lodge,272 Wellington Street P. O. Box 1390,Niagara-On-The-Lake,L0S 1J0,127909307,-79.06946425,43.25020433,(905) 468-4208,(905) 468-0520,http://www.regional.niagara.on.ca/living/seniors/facilities.aspx,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Margaret Lambert,The Regional Municipality Of Niagara,Not provided,Long-Term Care Home,MHFA,80,No,Yes,Yes,Yes,No,Not provided
2675,Valley Manor Nursing Home,88 Mintha Street P. O. Box 880,Barry's Bay,K0J 1B0,127909308,-77.6877867,45.48636688,(613) 756-2643,(613) 756-7601,http://www.valleymanor.org/,Champlain,Champlain,Ms Trisha Sammon,Valley Manor Inc.,Not provided,Long-Term Care Home,Non-Profit,90,No,Yes,No,Yes,No,Not provided
2737,Valley Park Lodge,6400 Valley Way,Niagara Falls,L2E 7E3,127909309,-79.10129205,43.097739,(905) 358-3277,(905) 358-3012,http://www.watfordqualitycare.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Cindy Harbridge,955464 Ontario Limited,Not provided,Long-Term Care Home,For-Profit,65,Yes,Yes,Yes,Yes,No,Not provided
M628,Valleyview Home,350 Burwell Road,St. Thomas,N5P 0A3,127909310,-81.15984667,42.80411315,(519) 631-1030,(519) 631-3462,https://www.city.st-thomas.on.ca/valleyview,South West,South West,Mr Michael Carroll,The Corporation Of The City Of St. Thomas,Not provided,Long-Term Care Home,MHFA,136,Yes,Yes,Yes,Yes,No,Not provided
2954,Valleyview Residence,541 Finch Avenue West,Toronto,M2R 3Y3,127909311,-79.44629981,43.7708746,(416) 398-0555,(416) 398-0554,http://www.valleyviewresidence.org,Central,Central,Ms Elizabeth Bryce,Advent Health Care Corporation,Not provided,Long-Term Care Home,Non-Profit,174,No,Yes,No,No,No,Not provided
2734,Vera M. Davis Community Care Centre,80 Allan Drive,Caledon,L7E 1P7,127909312,-79.72446421,43.87347891,(905) 791-7800,(905) 857-7872,https://www.peelregion.ca/ltc/davis/,Central West,Central West,Ms Liezle Trinidad,Peel Housing Corporation,Not provided,Long-Term Care Home,Non-Profit,64,No,Yes,No,Yes,No,Not provided
2575,Vermont Square,914 Bathurst Street,Toronto,M5R 3G5,127909313,-79.41275829,43.66829349,(416) 533-9473,(416) 538-2685,http://www.vermontsquare.ca/,Toronto Central,Toronto Central,Ms Abiola Awosanya,Vermont Square Ltc Inc. As General Partner Of Vermont Square Ltc Limited Partnership,Responsive Health Management,Long-Term Care Home,For-Profit,130,Yes,Yes,Yes,Yes,No,Not provided
2806,Victoria Gardens Long Term Care,176 Victoria Avenue North,Hamilton,L8L 5G1,127909314,-79.8542854,43.25817689,(905) 527-9111,(905) 526-1871,http://www.victoriagardens.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Ranka Stipancic,Mirdem Nursing Homes Ltd.,Not provided,Long-Term Care Home,For-Profit,76,No,Yes,Yes,Yes,No,Not provided
M589,Victoria Manor Home for the Aged,220 Angeline Street South,Kawartha Lakes,K9V 4R2,127909315,-78.74398984,44.33868353,(705) 324-3558,(705) 324-8607,http://www.city.kawarthalakes.on.ca/residents/victoria-manor,Central East,Central East,Ms Pamela Kulas,The Corporation Of The City Of Kawartha Lakes,Sienna Senior Living,Long-Term Care Home,MHFA,166,Yes,Yes,Yes,Yes,No,Not provided
2914,Victoria Village Manor,78 Ross Street,Barrie,L4N 1G3,127909316,-79.69850335,44.3911133,(705) 728-3456,(705) 728-4057,http://www.victoriavillage.ca/ltc.htm,North Simcoe Muskoka,North Simcoe Muskoka,Mr Bill Krever,Victoria Village Inc.,Specialty Care Inc.,Long-Term Care Home,Non-Profit,128,Yes,Yes,Yes,Yes,No,Not provided
3020,Villa Colombo Homes for the Aged,40 Playfair Avenue,Toronto,M6B 2P9,127909317,-79.45648161,43.71063219,(416) 789-2113,(416) 789-5986,http://www.villacharities.com,Central,Central,Ms Tracey Comeau,Villa Colombo Homes For The Aged Inc.,Not provided,Long-Term Care Home,CHFA,391,Yes,Yes,Yes,Yes,No,Not provided
2969,Villa Colombo Seniors Centre (Vaughan),"10443 Highway 27, Kleinburg",Vaughan,L0J 1C0,127909318,-79.63174738,43.83954261,(289) 202-2222,(289) 202-2000,http://www.villacharities.com/villa-colombo-vaughan/,Central,Central,Ms Christine Murad,Villa Colombo Seniors Centre (Vaughan) Inc.,Universalcare Canada Inc.,Long-Term Care Home,Non-Profit,160,No,Yes,Yes,Yes,No,Not provided
2855,Villa Forum,175 Forum Drive,Mississauga,L4Z 4E5,127909319,-79.65152627,43.61179947,(905) 501-1443,(905) 501-0094,http://www.micba.com,Mississauga Halton,Mississauga Halton,Ms Celia Lisi,Villa Forum,Chartwell Seniors Housing Reit,Long-Term Care Home,Non-Profit,160,No,Yes,Yes,Yes,No,Not provided
2947,Villa Leonardo Gambin,40 Friuli Court,Vaughan,L4L 9T3,127909320,-79.57417045,43.7661908,(905) 856-3939,(905) 856-1882,http://www.villagambin.com,Central,Central,Mrs Annette Zuccaro-Vanin,Friuli Long Term Care,Specialty Care Inc.,Long-Term Care Home,Non-Profit,168,Yes,Yes,Yes,Yes,No,Not provided
2818,Villa Marconi,1026 Baseline Road,Ottawa,K2C 0A6,127909321,-75.72703074,45.36598944,(613) 727-6201,(613) 727-5045,http://www.villamarconi.com/,Champlain,Champlain,Mr Cathy Cuccaro,Villa Marconi Long Term Care Center,"Diversicare Canada Management Services Co., Inc.",Long-Term Care Home,Non-Profit,128,No,Yes,Yes,Yes,No,Not provided
2815,Villa Minto,241 Eighth Street P.O. Box 280,Cochrane,P0L 1C0,127909322,-81.0205284,49.06971397,(705) 272-7200,(705) 258-2624,http://www.micsgroup.com,North East,North East,Mr Paul Chatelain,The Lady Minto Hospital At Cochrane,Not provided,Long-Term Care Home,Non-Profit,33,No,Yes,Yes,Yes,Yes,Not provided
2765,Village on the Ridge,9 Myrtle Street,Chatham-Kent,N0P 2C0,127909323,-81.88026216,42.43529855,(519) 674-5427,(519) 674-2422,http://www.reveraliving.com/long-term-care/locations/village-on-the-ridge,Erie St. Clair,Erie St. Clair,Mr Andrew Harvey,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,40,No,Yes,Yes,Yes,No,Not provided
2659,Vision Nursing Home,229 Wellington Street,Sarnia,N7T 1G9,127909324,-82.40364397,42.96818302,(519) 336-6551,(519) 336-5878,http://www.vision74.com,Erie St. Clair,Erie St. Clair,Ms Virginnia Bright,Vision '74 Inc.,Not provided,Long-Term Care Home,Non-Profit,146,Yes,Yes,Yes,Yes,No,Not provided
2803,Warkworth Place,97 Mill Street P.O. Box 68,Warkworth,K0K 3K0,127909325,-77.89304085,44.19867685,(705) 924-2311,(705) 924-1711,http://www.warkworthplace.ca,Central East,Central East,Ms Lisa Allanson,"Cvh (No. 6) Lp By Its General Partners, Southbridge Health Care Gp Inc. And Southbridge Care Homes (A Limited Partnership, By Its General Partner, Southbridge Care Homes Inc.)",Not provided,Long-Term Care Home,For-Profit,60,Yes,Yes,No,Yes,No,Not provided
2598,Waters Edge Care Community,401 William Street,North Bay,P1A 1X5,127909326,-79.44782996,46.27872203,(705) 476-2602,(705) 476-1624,http://www.leisureworld.ca,North East,North East,Mr. Hoss Notarkesh,2063414 Ontario Limited As General Partner Of 2063414 Investment Lp,Not provided,Long-Term Care Home,For-Profit,148,No,Yes,Yes,Yes,No,Not provided
2652,Watford Quality Care Centre,344 Victoria Street,Watford,N0M 2S0,127909327,-81.88555681,42.95216754,(519) 876-2520,(519) 876-3930,http://www.watfordqualitycare.ca,Erie St. Clair,Erie St. Clair,Ms Tanya Mcgill,Qcc Corp.,Not provided,Long-Term Care Home,For-Profit,63,Yes,Yes,Yes,Yes,No,Not provided
2959,Wellesley Central Place,160 Wellesley Street East,Toronto,M4Y 1J2,127909328,-79.37566248,43.66686419,(416) 929-9385,(416) 929-0807,http://rekaicentres.com,Toronto Central,Toronto Central,Ms Sue Graham-Nutter,Drs. Paul And John Rekai Centre,Not provided,Long-Term Care Home,Non-Profit,150,Yes,Yes,Yes,Yes,No,Not provided
2807,Wellington House Nursing Home,990 Edward Street North P.O. Box 1510,Prescott,K0E 1T0,127909329,-75.51972952,44.71919584,(613) 925-2834,(613) 925-5425,Not provided,South East,South East,Ms Julie Streska,"Arch Long Term Care Lp By Its General Partner, Arch Long Term Care Mgp, By Its Partners, Arch Long Term Care Gp Inc. And Arch Capital Management Corporation",Universalcare Canada Inc.,Long-Term Care Home,For-Profit,60,No,Yes,Yes,No,No,Not provided
1023,Wellington Park Care Centre,802 Hager Avenue,Burlington,L7S 1X2,127909330,-79.81187879,43.33140341,(905) 637-3481,(905) 637-7514,http://www.wellingtonparkcarecentre.ca/,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Maria Clarke,Rykka Care Centres Lp,Not provided,Long-Term Care Home,For-Profit,132,Yes,Yes,Yes,Yes,No,Not provided
M629,Wellington Terrace Long-Term Care Home,474 Wellington Road 18,Fergus,N1M 0A1,127909331,-80.40074361,43.69646134,(519) 846-5359,(519) 846-9192,http://www.wellington.ca,Waterloo Wellington,Waterloo Wellington,Ms Laura Holtom,Corporation Of The County Of Wellington,Not provided,Long-Term Care Home,MHFA,176,No,Yes,Yes,No,No,Not provided
M592,Wentworth Lodge,41 South Street West,Hamilton,L9H 4C4,127909332,-79.94969773,43.25982239,(905) 546-2618,(905) 546-2854,http://www.hamilton.ca/wentworth/mohltc.htm,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Karen Allcroft (A),City Of Hamilton,Not provided,Long-Term Care Home,MHFA,160,No,Yes,Yes,Yes,No,Not provided
M612,Wesburn Manor,400 The West Mall,Toronto,M9C 5S1,127909333,-79.56745584,43.64388067,(416) 394-3600,(416) 394-3606,http://www.toronto.ca/ltc,Mississauga Halton,Mississauga Halton,Ms Susan Schendel,Toronto Long-term Care Homes And Services,Not provided,Long-Term Care Home,MHFA,192,Yes,Yes,Yes,Yes,No,Not provided
997,West Lake Terrace,"1673 County Road, 12 R. R. #1",Prince Edward,K0K 2T0,127909334,-77.25757752,43.92703263,(613) 393-2055,(613) 393-2057,http://www.omniway.ca/,South East,South East,Ms Jackie Maxwell,0760444 B.C. Ltd. As General Partner On Behalf Of Omni Health Care Limited Partnership,Not provided,Long-Term Care Home,For-Profit,47,No,Yes,No,Yes,No,Not provided
2870,West Oak Village,2370 Third Line,Oakville,L6M 4E2,127909335,-79.75632878,43.44707493,(905) 469-3294,(905) 469-3295,http://www.reveraliving.com/long-term-care/locations/west-oak-village,Mississauga Halton,Mississauga Halton,Mide Seyi-Ajayi,Axr Operating (National) Lp,Not provided,Long-Term Care Home,For-Profit,133,No,Yes,Yes,Yes,No,Not provided
1500,West Park Health Centre,103 Pelham Road,St. Catharines,L2S 1S9,127909336,-79.250861,43.1409385,(905) 688-1031,(905) 688-9646,http://www.westpark.com,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Sharon Darby,Cvh (No.1) Lp,Extendicare (Canada) Inc.,Long-Term Care Home,For-Profit,101,Yes,Yes,Yes,Yes,No,Not provided
2848,West Park Long Term Care Centre,82 Buttonwood Avenue,Toronto,M6M 2J5,127909337,-79.50788433,43.68933119,(416) 614-9494,(416) 245-9563,http://www.westpark.org,Toronto Central,Toronto Central,Mr. Matt Lamb,West Park Healthcare Centre,Extendicare (Canada) Inc.,Long-Term Care Home,Non-Profit,200,Yes,Yes,Yes,Yes,No,Not provided
2623,Westgate Lodge Nursing Home,37 Wilkie Street,Belleville,K8P 4E4,127909338,-77.40619999,44.14701186,(613) 966-1323,(613) 966-5644,Not provided,South East,South East,Ms Carrie Deline,Crown Ridge Health Care Services Inc.,Not provided,Long-Term Care Home,For-Profit,88,Yes,Yes,Yes,Yes,No,Not provided
2874,Weston Terrace Care Community,2005 Lawrence Avenue West,Toronto,M9N 3V4,127909340,-79.51014803,43.70123099,(416) 243-8879,(416) 243-0435,http://www.siennaliving.ca,Central,Central,Mr John Seebach,2063414 Ontario Limited As General Partner Of 2063414 Investment Lp,Not provided,Long-Term Care Home,For-Profit,224,No,Yes,Yes,Yes,No,Not provided
2663,Westside,1145 Albion Road,Toronto,M9V 4J7,127909341,-79.56776795,43.73727719,(416) 745-4800,(416) 745-0445,http://www.reveraliving.com/long-term-care/locations/westside,Central West,Central West,Ms Stephanie Karapita,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,242,Yes,Yes,Yes,Yes,No,Not provided
1856,Wikwemikong Nursing Home,2281 Wikwemikong Way P.O. Box 114,Wikwemikong,P0P 2J0,127909342,-81.72329444,45.80260613,(705) 859-3107,(705) 859-2245,Not provided,North East,North East,Ms Cheryl Osawabine-Peltier,Wikwemikong Nursing Home Limited,Not provided,Long-Term Care Home,Non-Profit,59,Yes,Yes,No,Yes,No,Not provided
